item_id,upc,item_desc,product_key,pos_desc,department_code,department_name,category_code,category_name,brand,vendor,unit_price,unit_cost,cost_source,margin_pct,food_stamp,wic,season,popularity,observed_units_per_day,demand_source
00200000009890,200000009890,ALUMINIUM FOIL EA,ALUMINIUM FOIL,ALUMINIUM FOIL EA,25,Non-Food,253,PAPER GOODS,,Anchor Foods Import,16.45,8.9911,synthetic,45.3,N,N,flat,2.4072e-06,,synthetic
00200000009891,200000009891,SHAMPOO HOMESTYLE 12 PK,SHAMPOO HOMESTYLE,SHAMPOO HOMESTYLE 12 P,25,Non-Food,254,COSMETICS,Zorka,,4.27,2.7463,synthetic,35.7,N,N,flat,6.6841e-06,,synthetic
00200000009892,200000009892,PAIN RELIEF FAMILY BUNCH,PAIN RELIEF FAMILY,PAIN RELIEF FAMILY BUN,25,Non-Food,251,PHARMACY,Zorka,,18.0,9.8091,synthetic,45.5,N,N,winter,4.0635e-06,,synthetic
00200000009893,200000009893,DEODORANT PREMIUM EA,DEODORANT PREMIUM,DEODORANT PREMIUM EA,25,Non-Food,254,COSMETICS,Havlicek,Granary Trading,14.52,7.4499,synthetic,48.7,N,N,flat,2.6267e-06,,synthetic
00200000009894,200000009894,SCOURING PAD PK,SCOURING PAD,SCOURING PAD PK,25,Non-Food,252,HOUSEHOLD,Alenka,Overland Foods,3.48,1.9847,synthetic,43.0,N,N,flat,9.3099e-06,,synthetic
00200000009895,200000009895,COUGH SYRUP EA,COUGH SYRUP,COUGH SYRUP EA,25,Non-Food,251,PHARMACY,,Ironwood Supply,3.2,2.058,synthetic,35.7,N,N,winter,1.1063e-06,,synthetic
00200000009896,200000009896,BLEACH 12 PK,BLEACH,BLEACH 12 PK,25,Non-Food,252,HOUSEHOLD,Tulip Farms,Granary Trading,17.26,8.2953,synthetic,51.9,N,N,flat,6.5514e-06,,synthetic
00200000009897,200000009897,THROAT LOZENGE PK,THROAT LOZENGE,THROAT LOZENGE PK,25,Non-Food,251,PHARMACY,,Lakeshore Dairy Co,6.09,3.7822,synthetic,37.9,N,N,spring,7.965e-07,,synthetic
00200000009898,200000009898,TOILET PAPER HOMESTYLE PK,TOILET PAPER HOMESTYLE,TOILET PAPER HOMESTYLE,25,Non-Food,253,PAPER GOODS,,Harbor Point Foods,11.34,6.5236,synthetic,42.5,N,N,flat,5.29e-07,,synthetic
00200000009899,200000009899,ALUMINIUM FOIL EA,ALUMINIUM FOIL,ALUMINIUM FOIL EA,25,Non-Food,253,PAPER GOODS,,Junction Foods,4.5,2.6074,synthetic,42.1,N,N,flat,5.829e-07,,synthetic
00200000009900,200000009900,TOILET PAPER PK,TOILET PAPER,TOILET PAPER PK,25,Non-Food,253,PAPER GOODS,Morozko,Anchor Foods Import,4.48,2.5166,synthetic,43.8,N,N,flat,2.1778e-06,,synthetic
00200000009901,200000009901,PAPER PLATE EA,PAPER PLATE,PAPER PLATE EA,25,Non-Food,253,PAPER GOODS,Radost,,14.08,8.3694,synthetic,40.6,N,N,flat,7.26e-07,,synthetic
00200000009902,200000009902,LOTION 12 PK,LOTION,LOTION 12 PK,25,Non-Food,254,COSMETICS,Dvina,Overland Foods,15.9,10.3891,synthetic,34.7,N,N,winter,1.1311e-06,,synthetic
00200000009903,200000009903,VITAMIN C PK,VITAMIN C,VITAMIN C PK,25,Non-Food,251,PHARMACY,Vesna,,3.33,1.7362,synthetic,47.9,N,N,winter,7.1195e-06,,synthetic
00200000009904,200000009904,HAND CREAM BUNCH,HAND CREAM,HAND CREAM BUNCH,25,Non-Food,254,COSMETICS,Elbrus,,7.72,4.2864,synthetic,44.5,N,N,flat,1.07183e-05,,synthetic
00200000009905,200000009905,SHAMPOO VILLAGE 6 PK,SHAMPOO VILLAGE,SHAMPOO VILLAGE 6 PK,25,Non-Food,254,COSMETICS,,,10.42,5.4633,synthetic,47.6,N,N,flat,5.0746e-06,,synthetic
00200000009906,200000009906,ANTISEPTIC TRADITIONAL EA,ANTISEPTIC TRADITIONAL,ANTISEPTIC TRADITIONAL,25,Non-Food,251,PHARMACY,Elbrus,Harbor Point Foods,5.38,2.8613,synthetic,46.8,N,N,winter,5.345e-07,,synthetic
00200000009907,200000009907,EYE DROPS EA,EYE DROPS,EYE DROPS EA,25,Non-Food,251,PHARMACY,Cherna Gora,,4.45,2.6902,synthetic,39.5,N,N,winter,2.98346e-05,,synthetic
00200000009908,200000009908,VITAMIN C HOMESTYLE EA,VITAMIN C HOMESTYLE,VITAMIN C HOMESTYLE EA,25,Non-Food,251,PHARMACY,Jantar,,20.22,13.3279,synthetic,34.1,N,N,winter,1.74e-06,,synthetic
00200000009909,200000009909,SURFACE CLEANER GARDEN BUNCH,SURFACE CLEANER GARDEN,SURFACE CLEANER GARDEN,25,Non-Food,252,HOUSEHOLD,Ivanko,Junction Foods,2.01,0.9777,synthetic,51.4,N,N,flat,0.0057117051,,synthetic
00200000009910,200000009910,SCOURING PAD 12 PK,SCOURING PAD,SCOURING PAD 12 PK,25,Non-Food,252,HOUSEHOLD,Alenka,Dockside Seafood Co,13.81,7.7923,synthetic,43.6,N,N,flat,4.2035e-06,,synthetic
00200000009911,200000009911,TRASH BAG GARDEN 12 PK,TRASH BAG GARDEN,TRASH BAG GARDEN 12 PK,25,Non-Food,252,HOUSEHOLD,Radost,,3.37,2.1325,synthetic,36.7,N,N,flat,1.2822e-06,,synthetic
00200000009912,200000009912,SOAP BAR BUNCH,SOAP BAR,SOAP BAR BUNCH,25,Non-Food,254,COSMETICS,Alenka,Ironwood Supply,4.89,2.7993,synthetic,42.8,N,N,flat,5.183e-07,,synthetic
00200000009913,200000009913,THROAT LOZENGE HOMESTYLE PK,THROAT LOZENGE HOMESTYLE,THROAT LOZENGE HOMESTY,25,Non-Food,251,PHARMACY,,Granary Trading,3.48,1.7309,synthetic,50.3,N,N,summer,2.6356e-06,,synthetic
00200000009914,200000009914,LAUNDRY DETERGENT BUNCH,LAUNDRY DETERGENT,LAUNDRY DETERGENT BUNC,25,Non-Food,252,HOUSEHOLD,Kolos,Eastgate Distributors,17.99,9.5332,synthetic,47.0,N,N,flat,5.125e-07,,synthetic
00200000009915,200000009915,SCOURING PAD BUNCH,SCOURING PAD,SCOURING PAD BUNCH,25,Non-Food,252,HOUSEHOLD,,Lakeshore Dairy Co,10.9,5.813,synthetic,46.7,N,N,spring,7.083e-07,,synthetic
00200000009916,200000009916,PAPER TOWEL 6 PK,PAPER TOWEL,PAPER TOWEL 6 PK,25,Non-Food,253,PAPER GOODS,Yarilo,,2.67,1.2858,synthetic,51.8,N,N,flat,1.0301e-06,,synthetic
00200000009917,200000009917,BLEACH EA,BLEACH,BLEACH EA,25,Non-Food,252,HOUSEHOLD,Havlicek,Fairline Produce,2.91,1.5599,synthetic,46.4,N,N,flat,0.0001084069,,synthetic
00200000009918,200000009918,BLEACH GARDEN PK,BLEACH GARDEN,BLEACH GARDEN PK,25,Non-Food,252,HOUSEHOLD,Uralsk,,6.24,3.3595,synthetic,46.2,N,N,flat,1.17e-06,,synthetic
00200000009919,200000009919,PAPER TOWEL SELECT PK,PAPER TOWEL SELECT,PAPER TOWEL SELECT PK,25,Non-Food,253,PAPER GOODS,,Meridian Import Group,16.13,8.3953,synthetic,48.0,N,N,flat,1.0806e-05,,synthetic
00200000009920,200000009920,SOAP BAR VILLAGE BUNCH,SOAP BAR VILLAGE,SOAP BAR VILLAGE BUNCH,25,Non-Food,254,COSMETICS,Vesna,,30.28,17.5513,synthetic,42.0,N,N,flat,2.13577e-05,,synthetic
00200000009921,200000009921,COUGH SYRUP 12 PK,COUGH SYRUP,COUGH SYRUP 12 PK,25,Non-Food,251,PHARMACY,,Anchor Foods Import,16.36,8.1316,synthetic,50.3,N,N,winter,2.5283e-06,,synthetic
00200000009922,200000009922,SHAVING GEL EA,SHAVING GEL,SHAVING GEL EA,25,Non-Food,254,COSMETICS,Elbrus,,4.14,2.5059,synthetic,39.5,N,N,winter,7.576e-07,,synthetic
00200000009923,200000009923,TOILET PAPER BUNCH,TOILET PAPER,TOILET PAPER BUNCH,25,Non-Food,253,PAPER GOODS,Golden Steppe,Lakeshore Dairy Co,12.66,6.5109,synthetic,48.6,N,N,flat,1.4801e-06,,synthetic
00200000009924,200000009924,EYE DROPS GARDEN PK,EYE DROPS GARDEN,EYE DROPS GARDEN PK,25,Non-Food,251,PHARMACY,Baltika Bay,Continental Wholesale,8.65,4.9205,synthetic,43.1,N,N,winter,9.88e-07,,synthetic
00200000009925,200000009925,VITAMIN C BUNCH,VITAMIN C,VITAMIN C BUNCH,25,Non-Food,251,PHARMACY,Falcon Ridge,Lakeshore Dairy Co,3.98,2.35,synthetic,41.0,N,N,winter,2.069e-06,,synthetic
00200000009926,200000009926,SCOURING PAD FAMILY EA,SCOURING PAD FAMILY,SCOURING PAD FAMILY EA,25,Non-Food,252,HOUSEHOLD,,,4.12,2.1724,synthetic,47.3,N,N,flat,1.4018e-06,,synthetic
00200000009927,200000009927,LAUNDRY DETERGENT PK,LAUNDRY DETERGENT,LAUNDRY DETERGENT PK,25,Non-Food,252,HOUSEHOLD,,,2.94,1.7121,synthetic,41.8,N,N,summer,1.13898e-05,,synthetic
00200000009928,200000009928,FACIAL TISSUE FAMILY 6 PK,FACIAL TISSUE FAMILY,FACIAL TISSUE FAMILY 6,25,Non-Food,253,PAPER GOODS,Orlik,Dockside Seafood Co,3.12,1.5755,synthetic,49.5,N,N,flat,8.79e-07,,synthetic
00200000009929,200000009929,HAND CREAM BUNCH,HAND CREAM,HAND CREAM BUNCH,25,Non-Food,254,COSMETICS,,Junction Foods,9.88,5.9386,synthetic,39.9,N,N,flat,8.583e-07,,synthetic
00200000009930,200000009930,SHAVING GEL PK,SHAVING GEL,SHAVING GEL PK,25,Non-Food,254,COSMETICS,,,4.61,2.8444,synthetic,38.3,N,N,flat,7.551e-07,,synthetic
00200000009931,200000009931,PAIN RELIEF 12 PK,PAIN RELIEF,PAIN RELIEF 12 PK,25,Non-Food,251,PHARMACY,Podolsk,,9.69,5.8758,synthetic,39.4,N,N,winter,3.9027e-06,,synthetic
00200000009932,200000009932,AIR FRESHENER EA,AIR FRESHENER,AIR FRESHENER EA,25,Non-Food,252,HOUSEHOLD,Uralsk,,3.81,1.9253,synthetic,49.5,N,N,flat,9.783e-06,,synthetic
00200000009933,200000009933,PAIN RELIEF 12 PK,PAIN RELIEF,PAIN RELIEF 12 PK,25,Non-Food,251,PHARMACY,Uralsk,Granary Trading,15.15,9.4233,synthetic,37.8,N,N,winter,7.77e-07,,synthetic
00200000009934,200000009934,PARCHMENT PAPER PK,PARCHMENT PAPER,PARCHMENT PAPER PK,25,Non-Food,253,PAPER GOODS,Uralsk,Northfield Bakery Supply,11.32,6.5734,synthetic,41.9,N,N,flat,2.5629e-06,,synthetic
00200000009935,200000009935,SHAMPOO TRADITIONAL 12 PK,SHAMPOO TRADITIONAL,SHAMPOO TRADITIONAL 12,25,Non-Food,254,COSMETICS,,Fairline Produce,25.03,15.448,synthetic,38.3,N,N,flat,6.119e-07,,synthetic
00200000009936,200000009936,FACIAL TISSUE SELECT 6 PK,FACIAL TISSUE SELECT,FACIAL TISSUE SELECT 6,25,Non-Food,253,PAPER GOODS,Cedar Hollow,Belmont Provisions,5.08,2.7184,synthetic,46.5,N,N,flat,1.5752e-06,,synthetic
00200000009937,200000009937,FACIAL TISSUE 12 PK,FACIAL TISSUE,FACIAL TISSUE 12 PK,25,Non-Food,253,PAPER GOODS,,,2.49,1.3122,synthetic,47.3,N,N,flat,1.2045e-06,,synthetic
00200000009938,200000009938,ANTISEPTIC VILLAGE BUNCH,ANTISEPTIC VILLAGE,ANTISEPTIC VILLAGE BUN,25,Non-Food,251,PHARMACY,,Dockside Seafood Co,6.62,3.3453,synthetic,49.5,N,N,winter,7.55e-07,,synthetic
00200000009939,200000009939,TOILET PAPER TRADITIONAL 12 PK,TOILET PAPER TRADITIONAL,TOILET PAPER TRADITION,25,Non-Food,253,PAPER GOODS,Ivanko,Continental Wholesale,2.61,1.3855,synthetic,46.9,N,N,holiday,2.7044e-06,,synthetic
00200000009940,200000009940,PAPER PLATE 12 PK,PAPER PLATE,PAPER PLATE 12 PK,25,Non-Food,253,PAPER GOODS,,Anchor Foods Import,9.15,5.561,synthetic,39.2,N,N,summer,6.4611e-06,,synthetic
00200000009941,200000009941,PARCHMENT PAPER BUNCH,PARCHMENT PAPER,PARCHMENT PAPER BUNCH,25,Non-Food,253,PAPER GOODS,Alenka,,7.3,4.3629,synthetic,40.2,N,N,winter,1.1337e-06,,synthetic
00200000009942,200000009942,PAPER PLATE PK,PAPER PLATE,PAPER PLATE PK,25,Non-Food,253,PAPER GOODS,Vesna,Continental Wholesale,2.53,1.3185,synthetic,47.9,N,N,flat,1.0556e-06,,synthetic
00200000009943,200000009943,NAPKIN 12 PK,NAPKIN,NAPKIN 12 PK,25,Non-Food,253,PAPER GOODS,,Overland Foods,10.99,6.0024,synthetic,45.4,N,N,flat,9.355e-07,,synthetic
00200000009944,200000009944,HAND CREAM BUNCH,HAND CREAM,HAND CREAM BUNCH,25,Non-Food,254,COSMETICS,,Eastgate Distributors,5.93,3.8815,synthetic,34.5,N,N,fall,1.1044e-06,,synthetic
00200000009945,200000009945,NAPKIN FARMHOUSE 6 PK,NAPKIN FARMHOUSE,NAPKIN FARMHOUSE 6 PK,25,Non-Food,253,PAPER GOODS,Morozko,Anchor Foods Import,6.0,2.9105,synthetic,51.5,N,N,flat,6.149e-07,,synthetic
00200000009946,200000009946,SCOURING PAD 12 PK,SCOURING PAD,SCOURING PAD 12 PK,25,Non-Food,252,HOUSEHOLD,Vesna,,2.61,1.4515,synthetic,44.4,N,N,flat,8.98252e-05,,synthetic
00200000009947,200000009947,SHAVING GEL FAMILY EA,SHAVING GEL FAMILY,SHAVING GEL FAMILY EA,25,Non-Food,254,COSMETICS,Sever,Harbor Point Foods,8.16,4.0892,synthetic,49.9,N,N,spring,1.2715e-06,,synthetic
00200000009948,200000009948,SHAVING GEL BUNCH,SHAVING GEL,SHAVING GEL BUNCH,25,Non-Food,254,COSMETICS,,,5.46,2.6774,synthetic,51.0,N,N,flat,5.795e-07,,synthetic
00200000009949,200000009949,DISH SOAP FARMHOUSE 12 PK,DISH SOAP FARMHOUSE,DISH SOAP FARMHOUSE 12,25,Non-Food,252,HOUSEHOLD,Tulip Farms,,4.09,2.5264,synthetic,38.2,N,N,summer,4.5801e-06,,synthetic
00200000009950,200000009950,TOOTHPASTE VILLAGE BUNCH,TOOTHPASTE VILLAGE,TOOTHPASTE VILLAGE BUN,25,Non-Food,254,COSMETICS,,,6.26,3.689,synthetic,41.1,N,N,flat,5.127e-07,,synthetic
00200000009951,200000009951,DISH SOAP HOMESTYLE BUNCH,DISH SOAP HOMESTYLE,DISH SOAP HOMESTYLE BU,25,Non-Food,252,HOUSEHOLD,Uralsk,Junction Foods,2.83,1.5448,synthetic,45.4,N,N,spring,2.5753e-06,,synthetic
00200000009952,200000009952,HAND CREAM PREMIUM BUNCH,HAND CREAM PREMIUM,HAND CREAM PREMIUM BUN,25,Non-Food,254,COSMETICS,Yarilo,Keystone Grocers Supply,10.87,5.5499,synthetic,48.9,N,N,flat,1.191e-06,,synthetic
00200000009953,200000009953,THROAT LOZENGE BUNCH,THROAT LOZENGE,THROAT LOZENGE BUNCH,25,Non-Food,251,PHARMACY,Amber Field,,23.68,14.264,synthetic,39.8,N,N,winter,7.973e-07,,synthetic
00200000009954,200000009954,TOILET PAPER HOMESTYLE PK,TOILET PAPER HOMESTYLE,TOILET PAPER HOMESTYLE,25,Non-Food,253,PAPER GOODS,Alenka,,15.46,10.0798,synthetic,34.8,N,N,flat,7.292e-07,,synthetic
00200000009955,200000009955,TOOTHPASTE BUNCH,TOOTHPASTE,TOOTHPASTE BUNCH,25,Non-Food,254,COSMETICS,Baltika Bay,Granary Trading,4.84,2.9805,synthetic,38.4,N,N,flat,8.892e-07,,synthetic
00200000009956,200000009956,PAPER TOWEL 12 PK,PAPER TOWEL,PAPER TOWEL 12 PK,25,Non-Food,253,PAPER GOODS,,Overland Foods,2.67,1.2846,synthetic,51.9,N,N,flat,2.0458e-06,,synthetic
00200000009957,200000009957,BANDAGE ORIGINAL PK,BANDAGE ORIGINAL,BANDAGE ORIGINAL PK,25,Non-Food,251,PHARMACY,,Eastgate Distributors,18.18,10.4605,synthetic,42.5,N,N,winter,2.876e-06,,synthetic
00200000009958,200000009958,PAPER TOWEL EA,PAPER TOWEL,PAPER TOWEL EA,25,Non-Food,253,PAPER GOODS,Nevsky,Lakeshore Dairy Co,3.85,2.1357,synthetic,44.5,N,N,flat,9.519e-07,,synthetic
00200000009959,200000009959,THROAT LOZENGE 12 PK,THROAT LOZENGE,THROAT LOZENGE 12 PK,25,Non-Food,251,PHARMACY,Elbrus,,17.28,11.2874,synthetic,34.7,N,N,winter,3.6521e-06,,synthetic
00200000009960,200000009960,SHAMPOO EA,SHAMPOO,SHAMPOO EA,25,Non-Food,254,COSMETICS,Dunav,Lakeshore Dairy Co,7.11,4.2406,synthetic,40.4,N,N,flat,4.9177e-06,,synthetic
00200000009961,200000009961,SOAP BAR SELECT 12 PK,SOAP BAR SELECT,SOAP BAR SELECT 12 PK,25,Non-Food,254,COSMETICS,Orlik,Keystone Grocers Supply,24.64,15.3408,synthetic,37.7,N,N,flat,8.801e-07,,synthetic
00200000009962,200000009962,SOAP BAR FAMILY 12 PK,SOAP BAR FAMILY,SOAP BAR FAMILY 12 PK,25,Non-Food,254,COSMETICS,Lastochka,Ironwood Supply,4.3,2.7352,synthetic,36.4,N,N,flat,1.0765e-06,,synthetic
00200000009963,200000009963,ALUMINIUM FOIL EA,ALUMINIUM FOIL,ALUMINIUM FOIL EA,25,Non-Food,253,PAPER GOODS,Blue Danube,Eastgate Distributors,2.66,1.6265,synthetic,38.9,N,N,flat,0.0010648162,,synthetic
00200000009964,200000009964,SPONGE TRADITIONAL EA,SPONGE TRADITIONAL,SPONGE TRADITIONAL EA,25,Non-Food,252,HOUSEHOLD,,Ironwood Supply,2.8,1.4885,synthetic,46.8,N,N,flat,3.70314e-05,,synthetic
00200000009965,200000009965,SOAP BAR 12 PK,SOAP BAR,SOAP BAR 12 PK,25,Non-Food,254,COSMETICS,,Harbor Point Foods,22.96,14.4901,synthetic,36.9,N,N,fall,2.18723e-05,,synthetic
00200000009966,200000009966,COUGH SYRUP PREMIUM EA,COUGH SYRUP PREMIUM,COUGH SYRUP PREMIUM EA,25,Non-Food,251,PHARMACY,,,9.2,5.4217,synthetic,41.1,N,N,winter,1.3838e-06,,synthetic
00200000009967,200000009967,PAPER TOWEL 6 PK,PAPER TOWEL,PAPER TOWEL 6 PK,25,Non-Food,253,PAPER GOODS,Fjordline,,5.07,2.6946,synthetic,46.9,N,N,flat,6.646e-07,,synthetic
00200000009968,200000009968,CONDITIONER 12 PK,CONDITIONER,CONDITIONER 12 PK,25,Non-Food,254,COSMETICS,Havlicek,Lakeshore Dairy Co,4.57,2.8809,synthetic,37.0,N,N,flat,8.231e-07,,synthetic
00200000009969,200000009969,NAPKIN GARDEN BUNCH,NAPKIN GARDEN,NAPKIN GARDEN BUNCH,25,Non-Food,253,PAPER GOODS,,Harbor Point Foods,4.78,2.5813,synthetic,46.0,N,N,flat,7.0454e-06,,synthetic
00200000009970,200000009970,SHAVING GEL EA,SHAVING GEL,SHAVING GEL EA,25,Non-Food,254,COSMETICS,Tulip Farms,Northfield Bakery Supply,11.99,7.7429,synthetic,35.4,N,N,flat,1.14434e-05,,synthetic
00200000009971,200000009971,PAIN RELIEF PK,PAIN RELIEF,PAIN RELIEF PK,25,Non-Food,251,PHARMACY,,,11.17,5.6111,synthetic,49.8,N,N,winter,2.2578e-06,,synthetic
00200000009972,200000009972,SCOURING PAD SELECT EA,SCOURING PAD SELECT,SCOURING PAD SELECT EA,25,Non-Food,252,HOUSEHOLD,,Belmont Provisions,9.84,6.3921,synthetic,35.0,N,N,flat,1.6057e-06,,synthetic
00200000009973,200000009973,COUGH SYRUP PK,COUGH SYRUP,COUGH SYRUP PK,25,Non-Food,251,PHARMACY,Falcon Ridge,Dockside Seafood Co,5.3,3.227,synthetic,39.1,N,N,summer,1.50244e-05,,synthetic
00200000009974,200000009974,DISH SOAP TRADITIONAL 6 PK,DISH SOAP TRADITIONAL,DISH SOAP TRADITIONAL ,25,Non-Food,252,HOUSEHOLD,,Belmont Provisions,3.49,1.768,synthetic,49.3,N,N,flat,1.90566e-05,,synthetic
00200000009975,200000009975,SURFACE CLEANER ORIGINAL 12 PK,SURFACE CLEANER ORIGINAL,SURFACE CLEANER ORIGIN,25,Non-Food,252,HOUSEHOLD,,Anchor Foods Import,2.28,1.3937,synthetic,38.9,N,N,flat,1.491e-06,,synthetic
00200000009976,200000009976,ANTISEPTIC FARMHOUSE BUNCH,ANTISEPTIC FARMHOUSE,ANTISEPTIC FARMHOUSE B,25,Non-Food,251,PHARMACY,Falcon Ridge,Ironwood Supply,8.22,3.9854,synthetic,51.5,N,N,winter,5.5772e-06,,synthetic
00200000009977,200000009977,TOILET PAPER EA,TOILET PAPER,TOILET PAPER EA,25,Non-Food,253,PAPER GOODS,Vesna,,10.84,6.0284,synthetic,44.4,N,N,fall,9.056e-07,,synthetic
00200000009978,200000009978,SHAVING GEL SELECT EA,SHAVING GEL SELECT,SHAVING GEL SELECT EA,25,Non-Food,254,COSMETICS,,Meridian Import Group,12.68,6.4437,synthetic,49.2,N,N,flat,1.778e-06,,synthetic
00200000009979,200000009979,EYE DROPS CLASSIC PK,EYE DROPS CLASSIC,EYE DROPS CLASSIC PK,25,Non-Food,251,PHARMACY,,Keystone Grocers Supply,18.99,11.1997,synthetic,41.0,N,N,spring,6.901e-07,,synthetic
00200000009980,200000009980,NAPKIN PREMIUM EA,NAPKIN PREMIUM,NAPKIN PREMIUM EA,25,Non-Food,253,PAPER GOODS,,Ironwood Supply,6.34,3.509,synthetic,44.7,N,N,flat,7.461e-07,,synthetic
00200000009981,200000009981,HAND CREAM VILLAGE BUNCH,HAND CREAM VILLAGE,HAND CREAM VILLAGE BUN,25,Non-Food,254,COSMETICS,,Northfield Bakery Supply,17.61,10.2978,synthetic,41.5,N,N,spring,6.3894e-06,,synthetic
00200000009982,200000009982,VITAMIN C HOMESTYLE 12 PK,VITAMIN C HOMESTYLE,VITAMIN C HOMESTYLE 12,25,Non-Food,251,PHARMACY,,Eastgate Distributors,18.2,9.8819,synthetic,45.7,N,N,winter,4.9095e-06,,synthetic
00200000009983,200000009983,ANTISEPTIC EA,ANTISEPTIC,ANTISEPTIC EA,25,Non-Food,251,PHARMACY,,Fairline Produce,12.33,5.9269,synthetic,51.9,N,N,winter,8.742e-07,,synthetic
00200000009984,200000009984,SCOURING PAD 12 PK,SCOURING PAD,SCOURING PAD 12 PK,25,Non-Food,252,HOUSEHOLD,Jantar,Fairline Produce,17.05,10.1955,synthetic,40.2,N,N,flat,1.1085e-06,,synthetic
00200000009985,200000009985,BANDAGE HOMESTYLE EA,BANDAGE HOMESTYLE,BANDAGE HOMESTYLE EA,25,Non-Food,251,PHARMACY,Havlicek,Lakeshore Dairy Co,19.02,9.6435,synthetic,49.3,N,N,winter,5.694e-07,,synthetic
00200000009986,200000009986,SCOURING PAD 12 PK,SCOURING PAD,SCOURING PAD 12 PK,25,Non-Food,252,HOUSEHOLD,Kolos,Overland Foods,9.6,4.6136,synthetic,51.9,N,N,flat,2.6992e-06,,synthetic
00200000009987,200000009987,THROAT LOZENGE 6 PK,THROAT LOZENGE,THROAT LOZENGE 6 PK,25,Non-Food,251,PHARMACY,Uralsk,,3.18,1.9798,synthetic,37.7,N,N,winter,6.097e-07,,synthetic
00200000009988,200000009988,TOOTHPASTE PREMIUM 12 PK,TOOTHPASTE PREMIUM,TOOTHPASTE PREMIUM 12 ,25,Non-Food,254,COSMETICS,,,8.82,5.57,synthetic,36.8,N,N,summer,6.1978e-06,,synthetic
00200000009989,200000009989,SHAMPOO FARMHOUSE BUNCH,SHAMPOO FARMHOUSE,SHAMPOO FARMHOUSE BUNC,25,Non-Food,254,COSMETICS,Amber Field,Anchor Foods Import,28.97,18.3821,synthetic,36.5,N,N,flat,1.06989e-05,,synthetic
00200000009990,200000009990,TOOTHPASTE EA,TOOTHPASTE,TOOTHPASTE EA,25,Non-Food,254,COSMETICS,Elbrus,Junction Foods,4.05,2.5371,synthetic,37.4,N,N,flat,8.533e-07,,synthetic
00200000009991,200000009991,DISH SOAP 12 PK,DISH SOAP,DISH SOAP 12 PK,25,Non-Food,252,HOUSEHOLD,,,2.16,1.2958,synthetic,40.0,N,N,flat,7.961e-07,,synthetic
00200000009992,200000009992,PAPER PLATE 6 PK,PAPER PLATE,PAPER PLATE 6 PK,25,Non-Food,253,PAPER GOODS,,,2.52,1.3264,synthetic,47.4,N,N,holiday,3.303e-06,,synthetic
00200000009993,200000009993,SURFACE CLEANER PK,SURFACE CLEANER,SURFACE CLEANER PK,25,Non-Food,252,HOUSEHOLD,,Anchor Foods Import,10.86,7.0779,synthetic,34.8,N,N,flat,6.51969e-05,,synthetic
00200000009994,200000009994,BLEACH FAMILY PK,BLEACH FAMILY,BLEACH FAMILY PK,25,Non-Food,252,HOUSEHOLD,,Continental Wholesale,2.01,1.1919,synthetic,40.7,N,N,flat,6.057e-07,,synthetic
00200000009995,200000009995,EYE DROPS TRADITIONAL 6 PK,EYE DROPS TRADITIONAL,EYE DROPS TRADITIONAL ,25,Non-Food,251,PHARMACY,Elbrus,,2.99,1.8963,synthetic,36.6,N,N,flat,9.26e-07,,synthetic
00200000009996,200000009996,THROAT LOZENGE FARMHOUSE EA,THROAT LOZENGE FARMHOUSE,THROAT LOZENGE FARMHOU,25,Non-Food,251,PHARMACY,Yarilo,Ironwood Supply,11.58,5.8487,synthetic,49.5,N,N,winter,5.851e-07,,synthetic
00200000009997,200000009997,CONDITIONER PK,CONDITIONER,CONDITIONER PK,25,Non-Food,254,COSMETICS,,Fairline Produce,25.91,14.7527,synthetic,43.1,N,N,flat,1.1192e-06,,synthetic
00200000009998,200000009998,SURFACE CLEANER BUNCH,SURFACE CLEANER,SURFACE CLEANER BUNCH,25,Non-Food,252,HOUSEHOLD,Falcon Ridge,Dockside Seafood Co,2.0,1.0625,synthetic,46.9,N,N,flat,6.424e-07,,synthetic
00200000009999,200000009999,SOAP BAR FARMHOUSE 6 PK,SOAP BAR FARMHOUSE,SOAP BAR FARMHOUSE 6 P,25,Non-Food,254,COSMETICS,Baltika Bay,Lakeshore Dairy Co,13.08,7.3649,synthetic,43.7,N,N,spring,8.32014e-05,,synthetic
00200000010000,200000010000,ANTISEPTIC SELECT EA,ANTISEPTIC SELECT,ANTISEPTIC SELECT EA,25,Non-Food,251,PHARMACY,,,3.12,1.7625,synthetic,43.5,N,N,winter,1.1121e-06,,synthetic
00200000010001,200000010001,LAUNDRY DETERGENT CLASSIC EA,LAUNDRY DETERGENT CLASSIC,LAUNDRY DETERGENT CLAS,25,Non-Food,252,HOUSEHOLD,,Anchor Foods Import,10.04,5.0841,synthetic,49.4,N,N,flat,6.892e-07,,synthetic
00200000010002,200000010002,PARCHMENT PAPER PK,PARCHMENT PAPER,PARCHMENT PAPER PK,25,Non-Food,253,PAPER GOODS,Tulip Farms,Anchor Foods Import,2.53,1.2286,synthetic,51.4,N,N,flat,1.0196e-06,,synthetic
00200000010003,200000010003,BLEACH EA,BLEACH,BLEACH EA,25,Non-Food,252,HOUSEHOLD,,Lakeshore Dairy Co,8.33,4.8711,synthetic,41.5,N,N,flat,9.403e-07,,synthetic
